profileUrl,screenName,userId,name,imgUrl,backgroundImg,bio,website,location,createdAt,followersCount,friendsCount,tweetsCount,certified,following,followedBy,query,timestamp,role,company,ai_related
https://twitter.com/BarackObama,BarackObama,813286,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,https://pbs.twimg.com/profile_banners/813286/1701271181,"Dad, husband, President, citizen.",barackobamabooks.com,"Washington, DC",Mon Mar 05 22:08:25 +0000 2007,131913202,543248,17013,True,,,https://twitter.com/demishassabis,2024-04-08T02:19:49.116Z,President,NA,False
https://twitter.com/BarackObama,BarackObama,813286,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,https://pbs.twimg.com/profile_banners/813286/1701271181,"Dad, husband, President, citizen.",barackobamabooks.com,"Washington, DC",Mon Mar 05 22:08:25 +0000 2007,131913188,543248,17013,True,,,https://twitter.com/mustafasuleyman,2024-04-08T02:18:03.055Z,President,NA,False
https://twitter.com/BarackObama,BarackObama,813286,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,https://pbs.twimg.com/profile_banners/813286/1701271181,"Dad, husband, President, citizen.",barackobamabooks.com,"Washington, DC",Mon Mar 05 22:08:25 +0000 2007,131913181,543248,17013,True,,,https://twitter.com/kaifulee,2024-04-08T02:16:54.116Z,President,NA,False
https://twitter.com/BarackObama,BarackObama,813286,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,https://pbs.twimg.com/profile_banners/813286/1701271181,"Dad, husband, President, citizen.",barackobamabooks.com,"Washington, DC",Mon Mar 05 22:08:25 +0000 2007,131913149,543248,17013,True,,,https://twitter.com/AndrewYNg,2024-04-08T02:13:54.721Z,President,NA,False
https://twitter.com/BarackObama,BarackObama,813286,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,https://pbs.twimg.com/profile_banners/813286/1701271181,"Dad, husband, President, citizen.",barackobamabooks.com,"Washington, DC",Mon Mar 05 22:08:25 +0000 2007,131913132,543248,17013,True,,,https://twitter.com/drfeifei,2024-04-08T02:12:18.820Z,President,NA,False
https://twitter.com/BarackObama,BarackObama,813286,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,https://pbs.twimg.com/profile_banners/813286/1701271181,"Dad, husband, President, citizen.",barackobamabooks.com,"Washington, DC",Mon Mar 05 22:08:25 +0000 2007,131913049,543248,17013,True,,,https://twitter.com/ylecun,2024-04-08T01:52:54.910Z,President,NA,False
https://twitter.com/BarackObama,BarackObama,813286,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,https://pbs.twimg.com/profile_banners/813286/1701271181,"Dad, husband, President, citizen.",barackobamabooks.com,"Washington, DC",Mon Mar 05 22:08:25 +0000 2007,131913004,543248,17013,True,,,https://twitter.com/elonmusk,2024-04-08T01:46:59.538Z,President,NA,False
https://twitter.com/BarackObama,BarackObama,813286,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,https://pbs.twimg.com/profile_banners/813286/1701271181,"Dad, husband, President, citizen.",barackobamabooks.com,"Washington, DC",Mon Mar 05 22:08:25 +0000 2007,131911453,543258,17012,True,,,https://twitter.com/sama,2024-04-07T13:19:49.414Z,President,NA,False
https://twitter.com/narendramodi,narendramodi,18839785,Narendra Modi,https://pbs.twimg.com/profile_images/1700051019525488640/VRqy0bTE_normal.jpg,https://pbs.twimg.com/profile_banners/18839785/1694158725,Prime Minister of India,narendramodi.in,India,Sat Jan 10 17:18:56 +0000 2009,97057010,2662,41026,True,,,https://twitter.com/elonmusk,2024-04-08T01:46:59.538Z,Prime Minister,NA,False
https://twitter.com/taylorswift13,taylorswift13,17919972,Taylor Swift,https://pbs.twimg.com/profile_images/1766836345450672128/HpuBz514_normal.jpg,https://pbs.twimg.com/profile_banners/17919972/1710081597,Allâs fair in love and poetry... New album THE TORTURED POETS DEPARTMENT. Out April 19 ð¤,taylorswift.com,,Sat Dec 06 10:10:54 +0000 2008,95297422,0,828,True,,,https://twitter.com/kaifulee,2024-04-08T02:16:47.887Z,NA,NA,False
